full_name,name,owner,html_url,description,language,created_at,updated_at,pushed_at,size,stargazers_count,watchers_count,forks_count,open_issues_count,subscribers_count,network_count,archived,total_lines,langs_percentage,issues_count,closed_issues_count,closed_pulls_count,open_pulls_count,total_pulls_count,merged_pulls_count,commits_count,first_commit_date,last_commit_date,branches_count,topics,contributors_count,timestamp
googlearchive/android-nearby-cpp,android-nearby-cpp,googlearchive,https://github.com/googlearchive/android-nearby-cpp,Migrated:,C++,2015-03-25 00:57:17+00:00,2023-01-28 17:11:01+00:00,2019-09-18 21:38:50+00:00,241,28,28,24,0,24,24,True,251283,"{'C++': '70.48%', 'Java': '14.15%', 'C': '13.28%', 'CMake': '2.10%'}",4,4,4,0,4,2,24,2015-03-24 17:11:45+00:00,2019-09-18 21:38:49+00:00,1,[],6,20240809_225328
googlearchive/android-ads,android-ads,googlearchive,https://github.com/googlearchive/android-ads,Migrated:,Java,2015-03-11 19:40:15+00:00,2024-01-05 01:49:43+00:00,2019-10-14 22:34:02+00:00,1980,234,234,268,0,43,268,True,151231,{'Java': '100.00%'},15,15,3,0,3,2,50,2015-04-07 22:56:47+00:00,2019-10-14 22:34:01+00:00,1,[],6,20240809_225328
googlearchive/androidtv-daydream,androidtv-daydream,googlearchive,https://github.com/googlearchive/androidtv-daydream,This sample has been deprecated/archived. Check this repo for related samples:,Java,2015-05-20 22:10:43+00:00,2023-01-28 17:10:05+00:00,2019-09-19 23:20:26+00:00,110,24,24,21,0,10,21,True,27703,{'Java': '100.00%'},0,0,0,0,0,0,4,2015-05-20 02:17:36+00:00,2019-09-19 23:20:25+00:00,1,[],3,20240809_225328
googlearchive/android-BluetoothAdvertisements,android-BluetoothAdvertisements,googlearchive,https://github.com/googlearchive/android-BluetoothAdvertisements,Migrated:,Java,2015-05-21 17:09:59+00:00,2023-11-23 03:00:09+00:00,2019-09-10 21:53:17+00:00,217,233,233,110,0,30,110,True,34075,{'Java': '100.00%'},6,6,3,0,3,0,18,2015-05-21 17:13:06+00:00,2019-09-10 21:53:16+00:00,1,[],2,20240809_225330
googlearchive/android-ConfirmCredential,android-ConfirmCredential,googlearchive,https://github.com/googlearchive/android-ConfirmCredential,This sample has been deprecated/archived. Check this repo for related samples:,Java,2015-05-28 18:49:20+00:00,2024-07-19 03:02:08+00:00,2019-10-09 17:47:29+00:00,386,230,230,70,0,28,70,True,9043,{'Java': '100.00%'},6,6,3,0,3,1,17,2015-05-28 18:58:58+00:00,2019-10-09 17:47:29+00:00,2,[],3,20240809_225335
googlearchive/android-RuntimePermissionsBasic,android-RuntimePermissionsBasic,googlearchive,https://github.com/googlearchive/android-RuntimePermissionsBasic,Migrated:,Kotlin,2015-05-28 18:49:53+00:00,2023-01-28 17:05:39+00:00,2019-09-26 21:36:33+00:00,235,118,118,62,0,18,62,True,31296,"{'Kotlin': '51.62%', 'Java': '48.38%'}",2,2,1,0,1,0,16,2015-05-28 19:00:25+00:00,2019-09-26 21:36:32+00:00,1,[],2,20240809_225335
googlearchive/android-RuntimePermissions,android-RuntimePermissions,googlearchive,https://github.com/googlearchive/android-RuntimePermissions,This sample has been deprecated/archived. Check this repo for related samples:,Java,2015-05-28 18:49:35+00:00,2024-08-02 07:38:02+00:00,2019-09-26 22:21:26+00:00,597,1258,1258,403,0,105,403,True,64319,"{'Java': '51.87%', 'Kotlin': '48.13%'}",24,24,13,0,13,0,17,2015-05-28 19:00:22+00:00,2019-09-26 22:21:25+00:00,1,[],2,20240809_225335
googlearchive/android-AutoBackupForApps,android-AutoBackupForApps,googlearchive,https://github.com/googlearchive/android-AutoBackupForApps,This sample has been deprecated/archived. More info on backups:,Java,2015-05-28 18:50:04+00:00,2023-01-28 16:54:09+00:00,2019-10-18 16:38:20+00:00,201,73,73,31,0,13,31,True,20510,{'Java': '100.00%'},3,3,2,0,2,0,16,2015-05-28 18:58:08+00:00,2019-10-18 16:38:20+00:00,1,[],2,20240809_225335
googlearchive/android-ActiveNotifications,android-ActiveNotifications,googlearchive,https://github.com/googlearchive/android-ActiveNotifications,This sample has been deprecated/archived. Check this repo for related samples:,Java,2015-05-28 18:50:17+00:00,2024-07-01 21:36:47+00:00,2019-09-27 23:17:32+00:00,560,217,217,91,0,34,91,True,39335,{'Java': '100.00%'},11,11,4,0,4,0,18,2015-05-28 18:57:48+00:00,2019-09-27 23:17:31+00:00,1,[],2,20240809_225336
googlearchive/android-Camera2Raw,android-Camera2Raw,googlearchive,https://github.com/googlearchive/android-Camera2Raw,Migrated:,Java,2015-05-28 18:50:31+00:00,2024-07-19 03:02:04+00:00,2019-09-19 17:39:50+00:00,1382,387,387,185,0,43,185,True,79082,{'Java': '100.00%'},24,24,6,0,6,0,18,2015-05-28 19:10:56+00:00,2019-09-19 17:39:49+00:00,1,[],2,20240809_225337
googlearchive/android-fit-xamarin,android-fit-xamarin,googlearchive,https://github.com/googlearchive/android-fit-xamarin,This sample has been deprecated/archived. Check this repo for related samples:,C#,2015-06-10 07:32:38+00:00,2023-01-28 16:54:09+00:00,2019-10-18 16:18:26+00:00,68,3,3,11,0,7,11,True,9558,{'C#': '100.00%'},1,1,0,0,0,0,5,2015-06-05 11:24:38+00:00,2019-10-18 16:18:25+00:00,1,[],3,20240809_225342
googlearchive/netmag-todo-list,netmag-todo-list,googlearchive,https://github.com/googlearchive/netmag-todo-list,A PSK todo-list example for our upcoming Net Mag article,HTML,2015-07-11 05:09:09+00:00,2023-01-28 20:59:56+00:00,2015-07-12 16:27:46+00:00,184,7,7,2,0,7,2,True,32812,"{'HTML': '68.24%', 'JavaScript': '29.87%', 'CSS': '1.90%'}",0,0,0,0,0,0,6,2015-06-13 23:43:28+00:00,2015-07-12 13:52:21+00:00,2,[],1,20240809_225343
googlearchive/dev-video-search,dev-video-search,googlearchive,https://github.com/googlearchive/dev-video-search,Prototype API and sample app for searching Google developer videos,JavaScript,2015-08-11 14:02:52+00:00,2023-01-28 09:19:39+00:00,2015-08-12 20:23:00+00:00,262,13,13,9,3,25,9,True,82278,"{'JavaScript': '64.86%', 'HTML': '24.95%', 'CSS': '10.19%'}",3,0,0,0,0,0,26,2015-08-11 14:10:52+00:00,2015-08-12 20:22:56+00:00,1,[],1,20240809_225343
googlearchive/android-DirectShare,android-DirectShare,googlearchive,https://github.com/googlearchive/android-DirectShare,This sample has been deprecated/archived. Check this repo for related samples:,Java,2015-09-04 19:00:14+00:00,2024-01-15 14:56:34+00:00,2019-10-18 16:06:35+00:00,384,103,103,45,0,14,45,True,16454,{'Java': '100.00%'},6,6,0,0,0,0,13,2015-09-04 19:04:46+00:00,2019-10-18 16:06:35+00:00,1,[],2,20240809_225344
googlearchive/js-v2-samples,js-v2-samples,googlearchive,https://github.com/googlearchive/js-v2-samples,Samples for the DEPRECATED Google Maps JavaScript v2 API (formerly known as 'gmaps-samples'),JavaScript,2015-08-03 05:41:53+00:00,2024-02-18 04:12:06+00:00,2016-09-07 04:15:00+00:00,126942,59,59,133,38,24,133,True,17084382,"{'JavaScript': '59.13%', 'HTML': '37.63%', 'Python': '1.48%', 'CSS': '1.42%', 'PHP': '0.17%', 'Java': '0.09%', 'Ruby': '0.02%', 'C#': '0.01%', 'Visual Basic': '0.01%', 'Objective-C': '0.01%', 'Perl': '0.01%'}",49,11,8,1,9,7,2614,2011-08-13 00:18:45+00:00,2016-09-07 04:15:00+00:00,2,[],11,20240809_225343
googlearchive/android-MidiScope,android-MidiScope,googlearchive,https://github.com/googlearchive/android-MidiScope,Migrated:,Java,2015-09-04 19:00:25+00:00,2023-11-08 15:42:24+00:00,2019-09-24 18:22:31+00:00,432,28,28,24,0,7,24,True,96714,{'Java': '100.00%'},1,1,0,0,0,0,13,2015-09-04 19:04:48+00:00,2019-09-24 18:22:31+00:00,1,[],2,20240809_225345
googlearchive/android-MidiSynth,android-MidiSynth,googlearchive,https://github.com/googlearchive/android-MidiSynth,Migrated:,Java,2015-09-04 19:00:35+00:00,2024-05-20 04:17:55+00:00,2019-09-24 18:25:10+00:00,202,73,73,26,0,15,26,True,88189,{'Java': '100.00%'},0,0,0,0,0,0,13,2015-09-04 19:04:50+00:00,2019-09-24 18:25:10+00:00,1,[],2,20240809_225350
googlearchive/cloud-debugger-gce-java-sample,cloud-debugger-gce-java-sample,googlearchive,https://github.com/googlearchive/cloud-debugger-gce-java-sample,SparkJava based sample that shows how to use the Google Cloud Debugger,Java,2015-09-28 22:16:32+00:00,2023-01-28 09:19:44+00:00,2017-04-25 20:05:38+00:00,14,1,1,8,1,15,8,True,3542,"{'Java': '65.70%', 'Shell': '34.30%'}",5,4,3,0,3,3,9,2015-10-15 23:01:02+00:00,2017-04-25 20:05:37+00:00,1,[],3,20240809_225350
googlearchive/android-AsymmetricFingerprintDialog,android-AsymmetricFingerprintDialog,googlearchive,https://github.com/googlearchive/android-AsymmetricFingerprintDialog,Migrated:,Java,2015-10-09 01:00:15+00:00,2024-05-20 11:09:36+00:00,2019-10-09 18:18:37+00:00,7086,233,233,82,0,36,82,True,42789,{'Java': '100.00%'},12,12,4,0,4,4,22,2015-10-09 01:02:55+00:00,2019-10-09 18:18:37+00:00,5,[],3,20240809_225351
googlearchive/android-WearCompanionLibrary,android-WearCompanionLibrary,googlearchive,https://github.com/googlearchive/android-WearCompanionLibrary,This sample has been deprecated/archived. Check this repo for related samples:,Java,2015-10-13 09:56:43+00:00,2023-01-28 16:59:33+00:00,2019-10-08 16:37:56+00:00,450,43,43,20,0,18,20,True,216801,{'Java': '100.00%'},10,10,4,0,4,3,12,2015-11-03 18:35:11+00:00,2019-10-08 16:37:55+00:00,1,[],5,20240809_225351
googlearchive/android-WclDemoSample,android-WclDemoSample,googlearchive,https://github.com/googlearchive/android-WclDemoSample,This sample has been deprecated/archived. Check this repo for related samples:,Java,2015-10-26 13:40:56+00:00,2023-09-08 17:03:00+00:00,2019-10-08 16:39:07+00:00,744,11,11,14,0,16,14,True,79501,{'Java': '100.00%'},1,1,0,0,0,0,3,2015-11-03 17:44:30+00:00,2019-10-08 16:39:07+00:00,1,[],3,20240809_225351
googlearchive/custom-tabs-provider,custom-tabs-provider,googlearchive,https://github.com/googlearchive/custom-tabs-provider,Android sample app demonstrating how browser vendors can support the custom tabs protocol.,Java,2015-10-29 10:45:25+00:00,2024-01-19 05:49:00+00:00,2016-09-19 22:23:02+00:00,2108,10,10,15,1,13,15,True,20750,{'Java': '100.00%'},3,2,2,0,2,1,10,2015-10-19 20:11:49+00:00,2016-09-19 22:23:01+00:00,2,[],3,20240809_225352
googlearchive/android-RuntimePermissionsWear,android-RuntimePermissionsWear,googlearchive,https://github.com/googlearchive/android-RuntimePermissionsWear,Migrated:,,2015-11-18 17:28:28+00:00,2023-08-30 03:15:32+00:00,2019-09-05 18:41:25+00:00,294,12,12,16,0,14,16,True,0,{},2,2,1,0,1,1,25,2015-11-17 22:13:14+00:00,2019-09-05 18:41:24+00:00,2,[],3,20240809_225357
googlearchive/sw-unit-test-sample,sw-unit-test-sample,googlearchive,https://github.com/googlearchive/sw-unit-test-sample,Exploring a way of unit testing a SW with Mocha and a way of documenting edge cases.,JavaScript,2015-12-11 10:37:52+00:00,2023-01-28 09:24:50+00:00,2015-12-11 15:29:42+00:00,26,25,25,6,0,12,6,True,33071,"{'JavaScript': '94.15%', 'HTML': '5.85%'}",0,0,0,0,0,0,6,2015-12-11 10:40:31+00:00,2015-12-11 15:29:40+00:00,1,[],0,20240809_225358
googlearchive/android-WearSpeakerSample,android-WearSpeakerSample,googlearchive,https://github.com/googlearchive/android-WearSpeakerSample,Migrated:,,2015-11-18 17:28:54+00:00,2023-01-28 17:20:03+00:00,2019-09-05 18:16:14+00:00,628,44,44,35,0,20,35,True,0,{},4,4,1,0,1,1,19,2015-11-18 17:35:00+00:00,2019-09-02 22:44:23+00:00,3,[],2,20240809_225358
googlearchive/android-gcmnetworkmanager,android-gcmnetworkmanager,googlearchive,https://github.com/googlearchive/android-gcmnetworkmanager,Quickstart sample for the GcmNetworkManager API,Java,2016-01-12 21:28:58+00:00,2023-01-28 18:09:10+00:00,2019-06-06 22:06:35+00:00,93,44,44,38,1,12,38,True,11315,{'Java': '100.00%'},5,4,2,0,2,1,8,2015-12-14 23:33:34+00:00,2019-06-06 22:06:34+00:00,1,[],2,20240809_225359
googlearchive/android-ui-toolkit-demos,android-ui-toolkit-demos,googlearchive,https://github.com/googlearchive/android-ui-toolkit-demos,Migrated:,Java,2016-03-08 22:27:22+00:00,2024-08-02 07:38:15+00:00,2019-09-19 23:03:56+00:00,345,1109,1109,175,0,4562,175,True,93548,{'Java': '100.00%'},7,7,1,0,1,0,14,2016-02-12 19:06:54+00:00,2019-09-19 23:03:55+00:00,1,[],3,20240809_225359
googlearchive/android-MultiWindowPlayground,android-MultiWindowPlayground,googlearchive,https://github.com/googlearchive/android-MultiWindowPlayground,Migrated:,Java,2016-03-09 17:24:37+00:00,2024-05-15 03:27:57+00:00,2019-09-10 21:44:26+00:00,352,417,417,152,0,70,152,True,74093,"{'Java': '56.61%', 'Kotlin': '43.39%'}",6,6,3,0,3,0,10,2016-03-09 17:38:48+00:00,2019-09-10 21:44:26+00:00,1,[],2,20240809_225400
googlearchive/android-DirectBoot,android-DirectBoot,googlearchive,https://github.com/googlearchive/android-DirectBoot,Migrated:,Java,2016-03-09 17:25:08+00:00,2024-07-01 21:36:59+00:00,2019-09-06 15:42:58+00:00,2315,178,178,87,0,38,87,True,34724,{'Java': '100.00%'},10,10,4,0,4,2,17,2016-03-09 17:38:49+00:00,2019-09-06 15:42:57+00:00,3,[],3,20240809_225405
googlearchive/android-ScopedDirectoryAccess,android-ScopedDirectoryAccess,googlearchive,https://github.com/googlearchive/android-ScopedDirectoryAccess,This sample has been deprecated/archived. Check this repo for related samples:,Java,2016-03-09 17:25:36+00:00,2023-11-13 08:06:21+00:00,2019-10-04 20:51:41+00:00,336,111,111,65,0,31,65,True,16472,{'Java': '100.00%'},4,4,2,0,2,1,14,2016-03-09 17:38:51+00:00,2019-10-04 20:51:41+00:00,2,[],3,20240809_225405
googlearchive/android-OurStreets,android-OurStreets,googlearchive,https://github.com/googlearchive/android-OurStreets,Migrated:,,2016-04-13 14:43:40+00:00,2024-05-26 02:49:00+00:00,2019-09-05 16:02:36+00:00,163,344,344,48,0,26,48,True,0,{},4,4,1,0,1,1,10,2016-04-21 13:37:00+00:00,2019-09-05 16:02:35+00:00,2,[],2,20240809_225406
googlearchive/friendlypix,friendlypix,googlearchive,https://github.com/googlearchive/friendlypix,FriendlyPix is a cross-platform Firebase example app,,2016-04-05 22:13:43+00:00,2024-05-16 09:18:18+00:00,2020-07-24 12:48:19+00:00,3200,724,724,308,0,123,308,True,0,{},96,96,24,0,24,13,189,2016-05-22 20:41:09+00:00,2020-07-24 12:48:18+00:00,2,[],12,20240809_225406
googlearchive/leanback-showcase,leanback-showcase,googlearchive,https://github.com/googlearchive/leanback-showcase,Migrated:,Java,2016-05-17 16:36:30+00:00,2024-05-11 02:15:22+00:00,2019-09-27 18:33:30+00:00,87634,644,644,219,0,62,219,True,624230,"{'Java': '90.43%', 'Python': '9.57%'}",86,86,31,0,31,18,46,2016-05-12 00:42:02+00:00,2019-09-27 18:33:30+00:00,4,[],9,20240809_225408
googlearchive/android-WearDrawers,android-WearDrawers,googlearchive,https://github.com/googlearchive/android-WearDrawers,Migrated:,,2016-05-18 18:33:21+00:00,2024-04-22 08:26:20+00:00,2019-09-05 18:40:43+00:00,1257,34,34,24,0,17,24,True,0,{},1,1,1,0,1,1,16,2016-05-18 18:39:55+00:00,2019-09-05 18:40:41+00:00,2,[],2,20240809_225407
googlearchive/angular-examples.github.io,angular-examples.github.io,googlearchive,https://github.com/googlearchive/angular-examples.github.io,Dart code examples for angular.io,HTML,2016-06-07 22:05:14+00:00,2023-01-28 08:53:40+00:00,2018-01-05 18:28:04+00:00,5,2,2,2,0,4,2,True,4760,"{'HTML': '51.58%', 'CSS': '48.42%'}",3,3,3,0,3,2,9,2016-06-07 22:05:14+00:00,2018-01-05 18:27:09+00:00,1,[],2,20240809_225412
googlearchive/android-play-awareness,android-play-awareness,googlearchive,https://github.com/googlearchive/android-play-awareness,This sample has been deprecated/archived. Check this repo for related samples:,Java,2016-06-23 09:41:48+00:00,2023-01-28 16:59:33+00:00,2019-10-08 16:26:47+00:00,100,41,41,17,0,16,17,True,22074,{'Java': '100.00%'},4,4,1,0,1,0,4,2016-06-15 20:36:37+00:00,2019-10-08 16:26:47+00:00,1,[],2,20240809_225413
googlearchive/apps-script-mobile-addons,apps-script-mobile-addons,googlearchive,https://github.com/googlearchive/apps-script-mobile-addons,Apps Script Mobile Add-on samples for Google Docs and Sheets,Java,2016-07-12 20:08:07+00:00,2023-06-03 01:03:48+00:00,2018-03-27 02:20:46+00:00,66,26,26,50,0,13,50,True,44752,"{'Java': '80.22%', 'JavaScript': '19.78%'}",1,1,1,0,1,0,2,2016-07-14 17:58:14+00:00,2018-03-27 02:20:45+00:00,1,[],2,20240809_225414
googlearchive/android-AccelerometerPlay,android-AccelerometerPlay,googlearchive,https://github.com/googlearchive/android-AccelerometerPlay,This sample has been deprecated/archived. Check this repo for related samples:,Java,2016-08-28 08:18:39+00:00,2024-02-22 19:12:02+00:00,2019-10-08 16:21:55+00:00,3315,128,128,69,0,30,69,True,16360,{'Java': '100.00%'},5,5,3,0,3,0,2,2016-08-28 10:55:28+00:00,2019-10-08 16:21:53+00:00,2,[],2,20240809_225414
googlearchive/android-Notifications,android-Notifications,googlearchive,https://github.com/googlearchive/android-Notifications,Migrated:,Java,2016-09-29 16:32:20+00:00,2024-03-25 17:40:55+00:00,2019-09-27 22:50:41+00:00,675,224,224,112,0,35,112,True,197683,{'Java': '100.00%'},7,7,1,0,1,0,13,2016-09-29 16:33:35+00:00,2019-09-27 22:50:40+00:00,1,"['notifications', 'android', 'p']",2,20240809_225415
googlearchive/android-AppShortcuts,android-AppShortcuts,googlearchive,https://github.com/googlearchive/android-AppShortcuts,Migrated:,Java,2016-10-19 21:06:19+00:00,2024-05-20 05:57:00+00:00,2019-09-12 20:44:48+00:00,832,241,241,153,0,46,153,True,18214,{'Java': '100.00%'},20,20,16,0,16,0,8,2016-10-19 21:08:05+00:00,2019-09-12 20:44:47+00:00,1,[],2,20240809_225416
googlearchive/android-CommitContentSampleApp,android-CommitContentSampleApp,googlearchive,https://github.com/googlearchive/android-CommitContentSampleApp,Migrated:,Java,2016-10-19 21:07:56+00:00,2023-01-28 17:12:32+00:00,2019-09-16 22:34:05+00:00,219,32,32,15,0,25,15,True,11015,{'Java': '100.00%'},1,1,1,0,1,0,8,2016-10-19 21:08:07+00:00,2019-09-16 22:34:05+00:00,1,[],2,20240809_225420
googlearchive/android-CommitContentSampleIME,android-CommitContentSampleIME,googlearchive,https://github.com/googlearchive/android-CommitContentSampleIME,Migrated:,Java,2016-10-19 21:07:54+00:00,2023-04-20 08:39:50+00:00,2019-09-16 22:34:39+00:00,1066,62,62,27,0,17,27,True,11600,{'Java': '100.00%'},2,2,1,0,1,0,8,2016-10-19 21:08:09+00:00,2019-09-16 22:34:38+00:00,1,[],2,20240809_225420
googlearchive/dev-quest,dev-quest,googlearchive,https://github.com/googlearchive/dev-quest,A sample notifications-based game,JavaScript,2016-12-01 19:34:47+00:00,2023-12-30 03:52:02+00:00,2016-12-02 13:53:34+00:00,137,10,10,3,0,12,3,True,30266,"{'JavaScript': '57.80%', 'Python': '18.73%', 'HTML': '13.25%', 'CSS': '10.22%'}",0,0,0,0,0,0,2,2016-12-01 19:36:17+00:00,2016-12-02 13:53:34+00:00,1,[],1,20240809_225421
googlearchive/actionssdk-eliza-nodejs,actionssdk-eliza-nodejs,googlearchive,https://github.com/googlearchive/actionssdk-eliza-nodejs,Eliza Actions SDK sample for Actions on Google,JavaScript,2016-12-08 15:57:23+00:00,2023-12-04 04:16:15+00:00,2018-11-28 22:05:00+00:00,86,36,36,31,0,8,31,True,2540,{'JavaScript': '100.00%'},6,6,5,0,5,4,31,2016-12-05 21:11:24+00:00,2018-11-28 22:04:59+00:00,5,[],7,20240809_225422
googlearchive/android-WearVerifyRemoteApp,android-WearVerifyRemoteApp,googlearchive,https://github.com/googlearchive/android-WearVerifyRemoteApp,Migrated:,,2016-12-13 17:24:39+00:00,2023-01-28 17:20:04+00:00,2019-09-05 18:39:51+00:00,2150,36,36,26,0,17,26,True,0,{},5,5,2,0,2,1,17,2016-12-13 17:41:42+00:00,2019-09-05 18:39:50+00:00,2,[],2,20240809_225423
googlearchive/android-WearHighBandwidthNetworking,android-WearHighBandwidthNetworking,googlearchive,https://github.com/googlearchive/android-WearHighBandwidthNetworking,Migrated:,,2016-12-13 17:25:05+00:00,2024-08-01 23:08:48+00:00,2019-09-05 18:17:38+00:00,265,15,15,19,0,15,19,True,0,{},1,1,1,0,1,1,13,2016-12-13 17:41:36+00:00,2019-09-05 18:17:38+00:00,2,[],2,20240809_225423
googlearchive/android-wear-xamarin-watchface,android-wear-xamarin-watchface,googlearchive,https://github.com/googlearchive/android-wear-xamarin-watchface,This sample has been deprecated/archived. Check this repo for related samples:,C#,2015-02-10 02:24:19+00:00,2023-01-28 16:54:09+00:00,2019-10-18 16:17:19+00:00,635,25,25,19,0,9,19,True,73939,{'C#': '100.00%'},1,1,1,0,1,1,12,2015-02-10 00:56:53+00:00,2019-10-18 16:17:19+00:00,1,[],4,20240809_225326
googlearchive/drive-ios-quickeditor,drive-ios-quickeditor,googlearchive,https://github.com/googlearchive/drive-ios-quickeditor,[MOVED] A sample text editor for iOS illustrating how to open and save files with the Google Drive API ,Objective-C,2015-03-06 18:40:56+00:00,2023-09-05 04:09:41+00:00,2017-05-16 16:15:16+00:00,12814,31,31,20,2,8,20,True,1286111,"{'Objective-C': '97.42%', 'Shell': '1.36%', 'C': '1.18%', 'C++': '0.03%', 'Ruby': '0.02%'}",14,12,3,0,3,3,11,2015-03-06 18:40:56+00:00,2017-05-16 16:15:15+00:00,1,[],2,20240809_225327
googlearchive/attendee-checkin,attendee-checkin,googlearchive,https://github.com/googlearchive/attendee-checkin,This sample has been deprecated/archived. Check this repo for related samples:,Java,2015-03-27 05:34:20+00:00,2023-01-28 17:00:13+00:00,2019-10-07 16:35:20+00:00,2238,31,31,16,0,11,16,True,238639,"{'Java': '98.51%', 'HTML': '1.49%'}",0,0,0,0,0,0,4,2015-04-24 08:37:40+00:00,2019-10-07 16:35:19+00:00,1,[],2,20240809_225327
googlearchive/android-WearOAuth,android-WearOAuth,googlearchive,https://github.com/googlearchive/android-WearOAuth,Migrated:,,2016-12-13 18:09:50+00:00,2023-01-28 17:20:04+00:00,2019-09-05 18:20:59+00:00,91,7,7,8,0,18,8,True,0,{},5,5,2,0,2,2,8,2016-12-09 04:29:49+00:00,2019-09-05 18:20:58+00:00,3,[],1,20240809_225428
googlearchive/appengine-try-python-webapp2,appengine-try-python-webapp2,googlearchive,https://github.com/googlearchive/appengine-try-python-webapp2,code samples,Python,2015-03-19 04:59:01+00:00,2024-07-23 06:32:48+00:00,2016-02-11 01:27:12+00:00,30,10,10,9,0,4,9,True,1846,"{'Python': '80.07%', 'Shell': '19.93%'}",4,4,4,0,4,3,21,2015-03-16 20:03:19+00:00,2016-02-11 01:27:12+00:00,4,[],2,20240809_225327
googlearchive/android-WearStandaloneGoogleSignIn,android-WearStandaloneGoogleSignIn,googlearchive,https://github.com/googlearchive/android-WearStandaloneGoogleSignIn,Migrated:,,2016-12-13 18:09:58+00:00,2023-01-28 17:20:04+00:00,2019-09-05 18:19:13+00:00,91,15,15,11,0,16,11,True,0,{},4,4,1,0,1,1,6,2016-12-12 21:25:24+00:00,2019-09-05 18:19:12+00:00,2,[],1,20240809_225428
googlearchive/android-NfcProvisioning,android-NfcProvisioning,googlearchive,https://github.com/googlearchive/android-NfcProvisioning,Migrated:,Java,2015-03-31 01:51:49+00:00,2024-07-18 23:50:40+00:00,2019-09-10 20:25:40+00:00,290,138,138,65,0,36,65,True,52784,{'Java': '100.00%'},6,6,1,0,1,0,20,2015-03-31 01:56:35+00:00,2019-09-10 20:25:40+00:00,1,[],2,20240809_225328
googlearchive/android-DeviceOwner,android-DeviceOwner,googlearchive,https://github.com/googlearchive/android-DeviceOwner,Migrated:,Java,2015-03-31 01:51:12+00:00,2024-06-08 15:56:32+00:00,2019-09-10 20:26:50+00:00,230,155,155,59,0,40,59,True,17952,{'Java': '100.00%'},7,7,1,0,1,0,19,2015-03-31 01:56:32+00:00,2019-09-10 20:26:50+00:00,1,[],2,20240809_225328
googlearchive/android-XYZTouristAttractions,android-XYZTouristAttractions,googlearchive,https://github.com/googlearchive/android-XYZTouristAttractions,Migrated:,,2015-03-31 01:52:17+00:00,2024-07-19 03:02:44+00:00,2019-09-05 18:16:32+00:00,26456,354,354,166,0,47,166,True,0,{},12,12,4,0,4,1,28,2015-03-31 01:56:41+00:00,2019-09-02 22:46:46+00:00,3,[],2,20240809_225328
googlearchive/udacity-60fps-samples,udacity-60fps-samples,googlearchive,https://github.com/googlearchive/udacity-60fps-samples,Samples for Udacity 60fps course,JavaScript,2015-04-02 09:17:54+00:00,2023-07-04 18:55:34+00:00,2016-06-27 23:25:29+00:00,163,24,24,376,3,12,376,True,23415,"{'JavaScript': '56.60%', 'CSS': '30.19%', 'HTML': '13.21%'}",3,0,0,1,1,0,12,2015-03-31 20:57:07+00:00,2015-04-14 15:24:08+00:00,1,[],1,20240809_225328
googlearchive/datastore-samples,datastore-samples,googlearchive,https://github.com/googlearchive/datastore-samples,Sample code documenting usage of Appengine Datastore.,Python,2015-04-30 21:48:44+00:00,2023-01-28 09:23:22+00:00,2015-06-17 21:09:26+00:00,257,0,0,6,4,5,6,True,8519,{'Python': '100.00%'},11,7,7,3,10,7,28,2015-04-24 22:10:53+00:00,2015-06-17 21:09:03+00:00,1,[],3,20240809_225329
googlearchive/android-DragAndDropAcrossApps,android-DragAndDropAcrossApps,googlearchive,https://github.com/googlearchive/android-DragAndDropAcrossApps,Migrated:,Java,2017-02-09 17:13:13+00:00,2023-05-19 05:18:40+00:00,2019-09-18 17:37:04+00:00,522,40,40,17,0,15,17,True,80663,{'Java': '100.00%'},0,0,0,0,0,0,5,2017-02-09 17:17:44+00:00,2019-09-18 17:37:03+00:00,1,[],2,20240809_225429
googlearchive/android-AlwaysOn,android-AlwaysOn,googlearchive,https://github.com/googlearchive/android-AlwaysOn,Migrated:,,2015-05-21 17:09:42+00:00,2023-04-28 17:58:45+00:00,2019-09-05 18:21:27+00:00,226,39,39,28,0,21,28,True,0,{},2,2,1,0,1,1,26,2015-05-21 17:13:05+00:00,2019-09-05 18:21:26+00:00,2,[],2,20240809_225329
googlearchive/google-api-dotnet-client-samples,google-api-dotnet-client-samples,googlearchive,https://github.com/googlearchive/google-api-dotnet-client-samples,Samples of using the Google APIs Client Library for .NET,C#,2015-04-14 23:21:32+00:00,2024-07-25 13:32:49+00:00,2019-10-22 16:09:40+00:00,106647,212,212,386,1,44,386,True,371469,"{'C#': '83.87%', 'Visual Basic': '7.40%', 'JavaScript': '5.03%', 'HTML': '2.96%', 'ASP': '0.60%', 'CSS': '0.14%'}",27,26,12,1,13,11,183,2012-10-05 13:51:18+00:00,2019-10-22 15:23:42+00:00,3,[],12,20240809_225329
